x,y,z,x,y,z
-0.036404397,0.44180107,0.09703427,-0.036404397,0.44180107,0.09703427
-0.037704658,0.43527249,0.09672919,-0.037704658,0.43527249,0.09672919
-0.0327712,0.43662953,0.09861236,-0.0327712,0.43662953,0.09861236
-0.032265436,0.44223535,0.0983493,-0.032265436,0.44223535,0.0983493
-0.031297255,0.4577892,0.09988779,-0.031297255,0.4577892,0.09988779
-0.031849317,0.4547585,0.09962908,-0.031849317,0.4547585,0.09962908
-0.025632305,0.45430866,0.09926375,-0.025632305,0.45430866,0.09926375
-0.024076661,0.4574935,0.09983127,-0.024076661,0.4574935,0.09983127
-0.01578394,0.44712234,0.096386485,-0.01578394,0.44712234,0.096386485
-0.012853425,0.4469752,0.0982244,-0.012853425,0.4469752,0.0982244
-0.013355476,0.45122758,0.09816884,-0.013355476,0.45122758,0.09816884
-0.01664038,0.4496492,0.09667691,-0.01664038,0.4496492,0.09667691
-0.017146634,0.44539988,0.097192325,-0.017146634,0.44539988,0.097192325
-0.015233459,0.44387496,0.09868935,-0.015233459,0.44387496,0.09868935
-0.034605306,0.5143363,0.082712084,-0.034605306,0.5143363,0.082712084
-0.0489805,0.5049306,0.0733872,-0.0489805,0.5049306,0.0733872
-0.029615568,0.49885815,0.0958448,-0.029615568,0.49885815,0.0958448
-0.059530403,0.49222806,0.064646095,-0.059530403,0.49222806,0.064646095
-0.066169694,0.47710785,0.057234578,-0.066169694,0.47710785,0.057234578
-0.058080867,0.37676024,0.07312059,-0.058080867,0.37676024,0.07312059
-0.051094558,0.3716669,0.085546255,-0.051094558,0.3716669,0.085546255
-0.050238185,0.38158792,0.08998043,-0.050238185,0.38158792,0.08998043
-0.056003742,0.3656791,0.06903952,-0.056003742,0.3656791,0.06903952
-0.048589285,0.36084172,0.08341716,-0.048589285,0.36084172,0.08341716
-0.034138348,0.3416847,0.08380396,-0.034138348,0.3416847,0.08380396
-0.043045904,0.35025147,0.08272813,-0.043045904,0.35025147,0.08272813
-0.061940446,0.37307984,0.05278607,-0.061940446,0.37307984,0.05278607
-0.05856566,0.36431214,0.04685707,-0.05856566,0.36431214,0.04685707
-0.05048325,0.35451043,0.06491599,-0.05048325,0.35451043,0.06491599
-0.063265406,0.37712425,0.0319413,-0.063265406,0.37712425,0.0319413
-0.06066891,0.37369266,0.023963226,-0.06066891,0.37369266,0.023963226
-0.053256568,0.35492748,0.037743784,-0.053256568,0.35492748,0.037743784
-0.036936574,0.31921312,0.046407193,-0.036936574,0.31921312,0.046407193
-0.049414128,0.3238337,0.033437517,-0.049414128,0.3238337,0.033437517
-0.0506184,0.31137067,0.030092683,-0.0506184,0.31137067,0.030092683
-0.03879674,0.30693445,0.043728553,-0.03879674,0.30693445,0.043728553
-0.063226044,0.3833108,0.05939146,-0.063226044,0.3833108,0.05939146
-0.06725352,0.4464309,0.058703423,-0.06725352,0.4464309,0.058703423
-0.069057725,0.43267405,0.056846377,-0.069057725,0.43267405,0.056846377
-0.06257099,0.44812116,0.06982225,-0.06257099,0.44812116,0.06982225
-0.06979522,0.5048011,0.029204898,-0.06979522,0.5048011,0.029204898
-0.07527731,0.48749426,0.027320031,-0.07527731,0.48749426,0.027320031
-0.07124023,0.48301423,0.043149356,-0.07124023,0.48301423,0.043149356
-0.06523767,0.49999157,0.04824525,-0.06523767,0.49999157,0.04824525
-0.041811407,0.5391799,0.03457661,-0.041811407,0.5391799,0.03457661
-0.057631504,0.5240594,0.031932145,-0.057631504,0.5240594,0.031932145
-0.053854376,0.5164261,0.055001955,-0.053854376,0.5164261,0.055001955
-0.039086133,0.52908283,0.061187442,-0.039086133,0.52908283,0.061187442
-0.07791061,0.4879805,0.011388823,-0.07791061,0.4879805,0.011388823
-0.072001375,0.505706,0.0076186373,-0.072001375,0.505706,0.0076186373
-0.07348709,0.5002764,-0.013701876,-0.07348709,0.5002764,-0.013701876
-0.07887935,0.48532513,-0.005224006,-0.07887935,0.48532513,-0.005224006
-0.060022872,0.5247387,0.0040364657,-0.060022872,0.5247387,0.0040364657
-0.06185425,0.5185485,-0.022560127,-0.06185425,0.5185485,-0.022560127
-0.061203618,0.37659693,0.0116580855,-0.061203618,0.37659693,0.0116580855
-0.05855499,0.35830936,0.016998382,-0.05855499,0.35830936,0.016998382
-0.056685366,0.34246063,0.019320756,-0.056685366,0.34246063,0.019320756
-0.048835006,0.33845314,0.036487557,-0.048835006,0.33845314,0.036487557
-0.04442418,0.53226304,-0.028772442,-0.04442418,0.53226304,-0.028772442
-0.04281073,0.54002017,0.002243094,-0.04281073,0.54002017,0.002243094
-0.0665807,0.4560066,-0.047801584,-0.0665807,0.4560066,-0.047801584
-0.07292401,0.44833937,-0.033128846,-0.07292401,0.44833937,-0.033128846
-0.07641522,0.46406868,-0.02596219,-0.07641522,0.46406868,-0.02596219
-0.069906816,0.47460276,-0.04225995,-0.069906816,0.47460276,-0.04225995
-0.056477364,0.46356273,-0.06328895,-0.056477364,0.46356273,-0.06328895
-0.059366364,0.48535073,-0.057577122,-0.059366364,0.48535073,-0.057577122
-0.054391623,0.40166458,-0.04031327,-0.054391623,0.40166458,-0.04031327
-0.045906425,0.402383,-0.054120287,-0.045906425,0.402383,-0.054120287
-0.040222883,0.38637763,-0.043544836,-0.040222883,0.38637763,-0.043544836
-0.04763359,0.38606378,-0.031217283,-0.04763359,0.38606378,-0.031217283
-0.051491942,0.46249112,0.090277985,-0.051491942,0.46249112,0.090277985
-0.055140518,0.45623815,0.083743855,-0.055140518,0.45623815,0.083743855
-0.0500615,0.454,0.08923927,-0.0500615,0.454,0.08923927
-0.046563786,0.45797643,0.094154105,-0.046563786,0.45797643,0.094154105
-0.06439796,0.4598666,0.06322263,-0.06439796,0.4598666,0.06322263
-0.059879195,0.4581047,0.07442079,-0.059879195,0.4581047,0.07442079
-0.073174976,0.46752408,0.038127616,-0.073174976,0.46752408,0.038127616
-0.07694353,0.47217533,0.024932295,-0.07694353,0.47217533,0.024932295
-0.08013616,0.47184214,-0.0009019931,-0.08013616,0.47184214,-0.0009019931
-0.07938805,0.47327808,0.012540268,-0.07938805,0.47327808,0.012540268
-0.07557985,0.44182304,-0.021584352,-0.07557985,0.44182304,-0.021584352
-0.07770153,0.45214924,-0.016860198,-0.07770153,0.45214924,-0.016860198
-0.061977014,0.38456342,-0.003999596,-0.061977014,0.38456342,-0.003999596
-0.054830723,0.3848551,-0.018883523,-0.054830723,0.3848551,-0.018883523
-0.05160468,0.3663585,-0.013859971,-0.05160468,0.3663585,-0.013859971
-0.05856115,0.3632118,-0.00010260069,-0.05856115,0.3632118,-0.00010260069
-0.036820978,0.36974746,-0.035356823,-0.036820978,0.36974746,-0.035356823
-0.043654338,0.36877546,-0.025087405,-0.043654338,0.36877546,-0.025087405
-0.055722944,0.3311869,0.0008431654,-0.055722944,0.3311869,0.0008431654
-0.049943957,0.33399564,-0.013539468,-0.049943957,0.33399564,-0.013539468
-0.051374286,0.3210229,-0.01657508,-0.051374286,0.3210229,-0.01657508
-0.05541041,0.31794906,-0.0019303004,-0.05541041,0.31794906,-0.0019303004
-0.044521075,0.32165995,-0.029305588,-0.044521075,0.32165995,-0.029305588
-0.042265918,0.3358746,-0.02554861,-0.042265918,0.3358746,-0.02554861
-0.034262836,0.3359417,-0.03515731,-0.034262836,0.3359417,-0.03515731
-0.035197742,0.32113102,-0.038397364,-0.035197742,0.32113102,-0.038397364
-0.014346161,0.3012795,0.05971465,-0.014346161,0.3012795,0.05971465
-0.025564691,0.30392262,0.0528843,-0.025564691,0.30392262,0.0528843
-0.027957907,0.29311672,0.05014171,-0.027957907,0.29311672,0.05014171
-0.015486738,0.29117042,0.05623859,-0.015486738,0.29117042,0.05623859
-0.057213217,0.30662203,-0.0063143186,-0.057213217,0.30662203,-0.0063143186
-0.054859348,0.31095934,-0.021772217,-0.054859348,0.31095934,-0.021772217
-0.06044466,0.40128207,-0.026059346,-0.06044466,0.40128207,-0.026059346
-0.065995954,0.40231338,-0.014757083,-0.065995954,0.40231338,-0.014757083
-0.048155975,0.3112519,-0.035027057,-0.048155975,0.3112519,-0.035027057
-0.0498417,0.34862122,-0.012537944,-0.0498417,0.34862122,-0.012537944
-0.042207155,0.35095704,-0.0237235,-0.042207155,0.35095704,-0.0237235
-0.027409097,0.3700338,-0.04389483,-0.027409097,0.3700338,-0.04389483
-0.03045038,0.3861153,-0.05299123,-0.03045038,0.3861153,-0.05299123
-0.019946717,0.4259731,0.10676363,-0.019946717,0.4259731,0.10676363
-0.022908166,0.4401821,0.099527955,-0.022908166,0.4401821,0.099527955
-0.018721066,0.4418012,0.0992028,-0.018721066,0.4418012,0.0992028
-0.019780185,0.4446986,0.09810309,-0.019780185,0.4446986,0.09810309
-0.023483865,0.44386956,0.098747954,-0.023483865,0.44386956,0.098747954
-0.011857868,0.48208073,0.10893158,-0.011857868,0.48208073,0.10893158
-0.02496412,0.48253414,0.10448214,-0.02496412,0.48253414,0.10448214
-0.02280213,0.46937498,0.10811569,-0.02280213,0.46937498,0.10811569
-0.010070151,0.4656466,0.110220805,-0.010070151,0.4656466,0.110220805
-0.049834743,0.41053808,0.09609315,-0.049834743,0.41053808,0.09609315
-0.04396614,0.40046102,0.10115577,-0.04396614,0.40046102,0.10115577
-0.037933968,0.40835392,0.10516754,-0.037933968,0.40835392,0.10516754
-0.040766638,0.4171656,0.101883754,-0.040766638,0.4171656,0.101883754
-0.04620836,0.44721875,0.088919185,-0.04620836,0.44721875,0.088919185
-0.04520662,0.44921473,0.09105274,-0.04520662,0.44921473,0.09105274
-0.047655348,0.44931668,0.08855055,-0.047655348,0.44931668,0.08855055
-0.041300673,0.386928,0.10134668,-0.041300673,0.386928,0.10134668
-0.04782286,0.3910408,0.0955681,-0.04782286,0.3910408,0.0955681
-0.06833188,0.41776696,0.056811076,-0.06833188,0.41776696,0.056811076
-0.057235476,0.44886687,0.07836574,-0.057235476,0.44886687,0.07836574
-0.02157374,0.54970723,0.037610844,-0.02157374,0.54970723,0.037610844
-0.020547422,0.5377504,0.06772228,-0.020547422,0.5377504,0.06772228
-0.02233441,0.5509492,0.002201235,-0.02233441,0.5509492,0.002201235
-0.023432748,0.5429901,-0.0312316,-0.023432748,0.5429901,-0.0312316
-0.04348856,0.49408564,-0.06936714,-0.04348856,0.49408564,-0.06936714
-0.023759175,0.5022419,-0.076830976,-0.023759175,0.5022419,-0.076830976
-0.02218738,0.47474477,-0.08478798,-0.02218738,0.47474477,-0.08478798
-0.041472934,0.46972772,-0.07611754,-0.041472934,0.46972772,-0.07611754
-0.033527005,0.4035947,-0.064872734,-0.033527005,0.4035947,-0.064872734
-0.024462145,0.33741447,-0.04188431,-0.024462145,0.33741447,-0.04188431
-0.025166828,0.32113564,-0.043973044,-0.025166828,0.32113564,-0.043973044
-0.018633312,0.51971537,0.08891359,-0.018633312,0.51971537,0.08891359
-0.014730193,0.50047547,0.101051696,-0.014730193,0.50047547,0.101051696
-0.068818666,0.4625115,0.05022397,-0.068818666,0.4625115,0.05022397
-0.06094758,0.42228055,0.08075649,-0.06094758,0.42228055,0.08075649
-0.05756194,0.41538844,0.086682916,-0.05756194,0.41538844,0.086682916
-0.05325479,0.4264135,0.090199545,-0.05325479,0.4264135,0.090199545
-0.05583604,0.43048048,0.085316405,-0.05583604,0.43048048,0.085316405
-0.063954584,0.4129714,0.07190026,-0.063954584,0.4129714,0.07190026
-0.06567398,0.40377823,0.059692364,-0.06567398,0.40377823,0.059692364
-0.06726329,0.39500213,0.045452937,-0.06726329,0.39500213,0.045452937
-0.06577322,0.38345516,0.038328454,-0.06577322,0.38345516,0.038328454
-0.0717758,0.4909147,-0.03261198,-0.0717758,0.4909147,-0.03261198
-0.07764111,0.4781039,-0.019218124,-0.07764111,0.4781039,-0.019218124
-0.044992503,0.51625097,-0.05362881,-0.044992503,0.51625097,-0.05362881
-0.06145925,0.5048269,-0.04429329,-0.06145925,0.5048269,-0.04429329
-0.07919362,0.46774206,-0.013145636,-0.07919362,0.46774206,-0.013145636
-0.024373055,0.5264498,-0.05889489,-0.024373055,0.5264498,-0.05889489
-0.010229116,0.3985965,0.11983173,-0.010229116,0.3985965,0.11983173
-0.008629296,0.4028142,0.11911762,-0.008629296,0.4028142,0.11911762
-0.01746199,0.39818352,0.11485143,-0.01746199,0.39818352,0.11485143
-0.009229517,0.37356052,0.120679244,-0.009229517,0.37356052,0.120679244
-0.0109436065,0.36826062,0.11769799,-0.0109436065,0.36826062,0.11769799
-0.005772285,0.36767086,0.119189374,-0.005772285,0.36767086,0.119189374
-0.0046892148,0.37318113,0.12216769,-0.0046892148,0.37318113,0.12216769
-0.013495755,0.3312485,0.09304366,-0.013495755,0.3312485,0.09304366
-0.023492072,0.33529577,0.08849297,-0.023492072,0.33529577,0.08849297
-0.013613395,0.31138802,0.06455417,-0.013613395,0.31138802,0.06455417
-0.02426291,0.31429777,0.056995023,-0.02426291,0.31429777,0.056995023
-0.008431674,0.4115963,0.12288154,-0.008431674,0.4115963,0.12288154
-0.0087965,0.41078585,0.120797575,-0.0087965,0.41078585,0.120797575
-0.0068061203,0.41107196,0.12127361,-0.0068061203,0.41107196,0.12127361
-0.006857241,0.41194937,0.123281345,-0.006857241,0.41194937,0.123281345
-0.022066172,0.38260219,0.11171511,-0.022066172,0.38260219,0.11171511
-0.005773377,0.39041376,0.12382385,-0.005773377,0.39041376,0.12382385
-0.005908322,0.38651544,0.12239591,-0.005908322,0.38651544,0.12239591
-0.0027308546,0.38628814,0.12312574,-0.0027308546,0.38628814,0.12312574
-0.0026165035,0.39006028,0.124494545,-0.0026165035,0.39006028,0.124494545
-0.03982442,0.34149116,0.06201463,-0.03982442,0.34149116,0.06201463
-0.036655243,0.3312762,0.051442843,-0.036655243,0.3312762,0.051442843
-0.05570571,0.31442922,0.014501167,-0.05570571,0.31442922,0.014501167
-0.05592689,0.3276398,0.017617572,-0.05592689,0.3276398,0.017617572
-0.05663493,0.3460581,0.0016883492,-0.05663493,0.3460581,0.0016883492
-0.03542184,0.35228807,-0.03412256,-0.03542184,0.35228807,-0.03412256
-0.025425293,0.35381612,-0.041262154,-0.025425293,0.35381612,-0.041262154
-0.014159163,0.35496742,-0.046210613,-0.014159163,0.35496742,-0.046210613
-0.015952421,0.37075788,-0.0498716,-0.015952421,0.37075788,-0.0498716
-0.024440918,0.33128405,0.07326918,-0.024440918,0.33128405,0.07326918
-0.024164632,0.3240698,0.06305142,-0.024164632,0.3240698,0.06305142
-0.013572718,0.3206945,0.07022842,-0.013572718,0.3206945,0.07022842
-0.013353801,0.32713833,0.07940562,-0.013353801,0.32713833,0.07940562
-0.0028170543,0.4088873,0.12463778,-0.0028170543,0.4088873,0.12463778
-0.0037850332,0.40765545,0.12256641,-0.0037850332,0.40765545,0.12256641
-0.001871442,0.40546185,0.123526976,-0.001871442,0.40546185,0.123526976
-0.0013679732,0.40785053,0.12627085,-0.0013679732,0.40785053,0.12627085
-0.009671814,0.4087577,0.11918588,-0.009671814,0.4087577,0.11918588
-0.007679886,0.4057914,0.11919049,-0.007679886,0.4057914,0.11919049
-0.007322697,0.40782925,0.11923278,-0.007322697,0.40782925,0.11923278
-0.010510339,0.4100929,0.12083115,-0.010510339,0.4100929,0.12083115
-0.009918947,0.41155365,0.12350113,-0.009918947,0.41155365,0.12350113
-0.0051117213,0.4124292,0.12826298,-0.0051117213,0.4124292,0.12826298
-0.004818091,0.41309783,0.13324594,-0.004818091,0.41309783,0.13324594
-0.008037259,0.41233644,0.12652272,-0.008037259,0.41233644,0.12652272
-0.0046404153,0.41015908,0.12307504,-0.0046404153,0.41015908,0.12307504
-0.004978865,0.40884432,0.12127379,-0.004978865,0.40884432,0.12127379
-0.0068755136,0.40960097,0.11967189,-0.0068755136,0.40960097,0.11967189
-0.00858181,0.409799,0.119611226,-0.00858181,0.409799,0.119611226
-0.005448175,0.41232127,0.12612431,-0.005448175,0.41232127,0.12612431
-0.0072614644,0.41215253,0.124784745,-0.0072614644,0.41215253,0.124784745
-0.004665249,0.4336681,0.12451035,-0.004665249,0.4336681,0.12451035
-0.0043248627,0.30957022,0.06829433,-0.0043248627,0.30957022,0.06829433
-0.00441592,0.31880057,0.073621295,-0.00441592,0.31880057,0.073621295
-0.022683322,0.38120088,0.110155776,-0.022683322,0.38120088,0.110155776
-0.022985028,0.4616659,0.103524365,-0.022985028,0.4616659,0.103524365
-0.04746165,0.4248656,0.09569102,-0.04746165,0.4248656,0.09569102
-0.027214456,0.42679882,0.10369953,-0.027214456,0.42679882,0.10369953
-0.027612291,0.43263546,0.10124761,-0.027612291,0.43263546,0.10124761
-0.033534333,0.4296248,0.100328796,-0.033534333,0.4296248,0.100328796
-0.033432346,0.422322,0.103256345,-0.033432346,0.422322,0.103256345
-0.014249639,0.4586361,0.10356714,-0.014249639,0.4586361,0.10356714
-0.0094199,0.45305723,0.10263803,-0.0094199,0.45305723,0.10263803
-0.005470112,0.45504457,0.10883356,-0.005470112,0.45504457,0.10883356
-0.009091316,0.44658238,0.10278135,-0.009091316,0.44658238,0.10278135
-0.012308089,0.44152406,0.10182741,-0.012308089,0.44152406,0.10182741
-0.010513288,0.43926328,0.1075469,-0.010513288,0.43926328,0.1075469
-0.005735646,0.44602302,0.1111141,-0.005735646,0.44602302,0.1111141
-0.045657724,0.45240283,0.091727704,-0.045657724,0.45240283,0.091727704
-0.04356783,0.45104465,0.093442865,-0.04356783,0.45104465,0.093442865
-0.015639268,0.43461215,0.104859605,-0.015639268,0.43461215,0.104859605
-0.016891645,0.43809006,0.10127124,-0.016891645,0.43809006,0.10127124
-0.021974823,0.4353976,0.101266205,-0.021974823,0.4353976,0.101266205
-0.021185799,0.4306363,0.10380061,-0.021185799,0.4306363,0.10380061
-0.0401021,0.4267267,0.098740846,-0.0401021,0.4267267,0.098740846
-0.051981866,0.44915557,0.08447503,-0.051981866,0.44915557,0.08447503
-0.0491017,0.43799806,0.08726696,-0.0491017,0.43799806,0.08726696
-0.06568929,0.3974836,0.00015252066,-0.06568929,0.3974836,0.00015252066
-0.06940621,0.40833488,-0.007135542,-0.06940621,0.40833488,-0.007135542
-0.06840181,0.39010397,0.019882364,-0.06840181,0.39010397,0.019882364
-0.06741301,0.39212322,0.01576706,-0.06741301,0.39212322,0.01576706
-0.06265585,0.38676253,0.018092286,-0.06265585,0.38676253,0.018092286
-0.0656073,0.38602746,0.022788737,-0.0656073,0.38602746,0.022788737
-0.078716084,0.44202206,-0.0005597596,-0.078716084,0.44202206,-0.0005597596
-0.0781865,0.44253933,0.0034602655,-0.0781865,0.44253933,0.0034602655
-0.07863843,0.44932643,0.0040287124,-0.07863843,0.44932643,0.0040287124
-0.07867096,0.44835633,-0.0036487577,-0.07867096,0.44835633,-0.0036487577
-0.078256324,0.4451099,0.0101503385,-0.078256324,0.4451099,0.0101503385
-0.07763996,0.44127455,0.010450141,-0.07763996,0.44127455,0.010450141
-0.07734548,0.44083792,0.013898761,-0.07734548,0.44083792,0.013898761
-0.07801569,0.44828093,0.012354046,-0.07801569,0.44828093,0.012354046
-0.07622658,0.44573963,0.019932678,-0.07622658,0.44573963,0.019932678
-0.07684299,0.4576776,0.02304189,-0.07684299,0.4576776,0.02304189
-0.07891101,0.45977667,0.012562459,-0.07891101,0.45977667,0.012562459
-0.07116399,0.4440178,0.043475207,-0.07116399,0.4440178,0.043475207
-0.073593155,0.45259583,0.032845836,-0.073593155,0.45259583,0.032845836
-0.073719226,0.4404625,0.026095198,-0.073719226,0.4404625,0.026095198
-0.07224809,0.43208626,0.031065457,-0.07224809,0.43208626,0.031065457
-0.06847921,0.39753422,0.030806115,-0.06847921,0.39753422,0.030806115
-0.067722484,0.38985124,0.027425725,-0.067722484,0.38985124,0.027425725
-0.063192315,0.3902292,0.009850586,-0.063192315,0.3902292,0.009850586
-0.053364113,0.44185722,-0.06403203,-0.053364113,0.44185722,-0.06403203
-0.06342759,0.43711832,-0.04928257,-0.06342759,0.43711832,-0.04928257
-0.06946263,0.43268082,-0.03505447,-0.06946263,0.43268082,-0.03505447
-0.07290473,0.429431,-0.022614572,-0.07290473,0.429431,-0.022614572
-0.04050838,0.44704825,-0.076783046,-0.04050838,0.44704825,-0.076783046
-0.023694362,0.44818625,-0.084417775,-0.023694362,0.44818625,-0.084417775
-0.071288176,0.42687136,0.044180147,-0.071288176,0.42687136,0.044180147
-0.07093954,0.42059356,0.032562654,-0.07093954,0.42059356,0.032562654
-0.05923825,0.41867852,-0.046683162,-0.05923825,0.41867852,-0.046683162
-0.04967668,0.42146865,-0.06104905,-0.04967668,0.42146865,-0.06104905
-0.06513226,0.41662872,-0.032489143,-0.06513226,0.41662872,-0.032489143
-0.069700025,0.41652584,-0.020392368,-0.069700025,0.41652584,-0.020392368
-0.03683485,0.42598826,-0.07317542,-0.03683485,0.42598826,-0.07317542
-0.019723065,0.42412826,-0.07988484,-0.019723065,0.42412826,-0.07988484
-0.018421218,0.40332136,-0.07065292,-0.018421218,0.40332136,-0.07065292
-0.072658986,0.39896253,0.020122468,-0.072658986,0.39896253,0.020122468
-0.07339957,0.39333692,0.02117945,-0.07339957,0.39333692,0.02117945
-0.07041109,0.39205757,0.022746554,-0.07041109,0.39205757,0.022746554
-0.07053112,0.39782408,0.02429104,-0.07053112,0.39782408,0.02429104
-0.06996189,0.40881944,0.031785443,-0.06996189,0.40881944,0.031785443
-0.06951831,0.41162342,0.043805096,-0.06951831,0.41162342,0.043805096
-0.0050514312,0.4396239,0.11857998,-0.0050514312,0.4396239,0.11857998
-0.005231956,0.34583828,0.12083216,-0.005231956,0.34583828,0.12083216
-0.003156347,0.35969964,0.12042596,-0.003156347,0.35969964,0.12042596
-0.0051493603,0.39847508,0.12247591,-0.0051493603,0.39847508,0.12247591
-0.005627996,0.39436948,0.12339032,-0.005627996,0.39436948,0.12339032
-0.0024274802,0.39374557,0.12407698,-0.0024274802,0.39374557,0.12407698
-0.0020703925,0.39767307,0.12326631,-0.0020703925,0.39767307,0.12326631
-0.017481174,0.45519537,0.098835535,-0.017481174,0.45519537,0.098835535
-0.01735047,0.3866633,-0.059767168,-0.01735047,0.3866633,-0.059767168
-0.013316981,0.33890685,-0.045505397,-0.013316981,0.33890685,-0.045505397
-0.013645221,0.32245204,-0.04725588,-0.013645221,0.32245204,-0.04725588
-0.03838574,0.3094595,-0.044439472,-0.03838574,0.3094595,-0.044439472
-0.026932769,0.30812383,-0.050090633,-0.026932769,0.30812383,-0.050090633
-0.0017257971,0.40167668,0.122906506,-0.0017257971,0.40167668,0.122906506
-0.0045523397,0.40225697,0.12184769,-0.0045523397,0.40225697,0.12184769
-0.0048256083,0.41168505,0.124894224,-0.0048256083,0.41168505,0.124894224
-0.010542347,0.3861146,0.120535314,-0.010542347,0.3861146,0.120535314
-0.005119524,0.40743008,0.12096537,-0.005119524,0.40743008,0.12096537
-0.0044180886,0.40524063,0.121434,-0.0044180886,0.40524063,0.121434
0.0001448553,0.40487805,0.124414206,0.0001448553,0.40487805,0.124414206
-0.00012041319,0.40129945,0.123287186,-0.00012041319,0.40129945,0.123287186
-0.027726626,0.43843898,0.0995249,-0.027726626,0.43843898,0.0995249
-0.027804956,0.44299784,0.09886386,-0.027804956,0.44299784,0.09886386
-0.0033103153,0.4107132,0.12709764,-0.0033103153,0.4107132,0.12709764
-0.0021883235,0.40986526,0.12977645,-0.0021883235,0.40986526,0.12977645
-0.041297995,0.29584983,0.040390983,-0.041297995,0.29584983,0.040390983
-0.052198727,0.29937208,0.026078107,-0.052198727,0.29937208,0.026078107
-0.0005003473,0.38616666,0.12338142,-0.0005003473,0.38616666,0.12338142
-0.0004984788,0.38987893,0.124714024,-0.0004984788,0.38987893,0.124714024
-0.072375,0.42490414,0.023014449,-0.072375,0.42490414,0.023014449
-0.0740349,0.43224868,0.020823615,-0.0740349,0.43224868,0.020823615
-0.07533382,0.42721784,0.015734589,-0.07533382,0.42721784,0.015734589
-0.07358234,0.4209044,0.017572561,-0.07358234,0.4209044,0.017572561
-0.0048109903,0.2999572,0.063565664,-0.0048109903,0.2999572,0.063565664
-0.05660736,0.30268228,0.009698251,-0.05660736,0.30268228,0.009698251
-0.014673043,0.3084987,-0.05329999,-0.014673043,0.3084987,-0.05329999
-0.045245342,0.44373167,0.090009004,-0.045245342,0.44373167,0.090009004
-0.046201285,0.44534227,0.08862148,-0.046201285,0.44534227,0.08862148
-0.020239925,0.45259482,0.09768703,-0.020239925,0.45259482,0.09768703
-0.012301558,0.37848163,0.11878477,-0.012301558,0.37848163,0.11878477
-0.010554163,0.38231465,0.11798575,-0.010554163,0.38231465,0.11798575
-0.0045618126,0.32522118,0.082187794,-0.0045618126,0.32522118,0.082187794
0.00019991776,0.40728033,0.12728414,0.00019991776,0.40728033,0.12728414
-0.07616081,0.43455407,0.007091506,-0.07616081,0.43455407,0.007091506
-0.07572136,0.43082014,0.008010631,-0.07572136,0.43082014,0.008010631
-0.07825445,0.4299932,0.010002489,-0.07825445,0.4299932,0.010002489
-0.07848929,0.43332696,0.01046845,-0.07848929,0.43332696,0.01046845
-0.07985221,0.43688777,0.015197025,-0.07985221,0.43688777,0.015197025
-0.08123947,0.44024718,0.013410696,-0.08123947,0.44024718,0.013410696
-0.082324,0.43662986,0.011937895,-0.082324,0.43662986,0.011937895
-0.080799654,0.43371132,0.01277048,-0.080799654,0.43371132,0.01277048
-0.07636615,0.43783495,0.017807215,-0.07636615,0.43783495,0.017807215
-0.07764625,0.43287268,0.015853439,-0.07764625,0.43287268,0.015853439
-0.083634436,0.44156542,0.011560885,-0.083634436,0.44156542,0.011560885
-0.08325514,0.43877986,0.01032988,-0.08325514,0.43877986,0.01032988
-0.07809736,0.44222048,0.007635841,-0.07809736,0.44222048,0.007635841
-0.080905,0.44294077,0.010291597,-0.080905,0.44294077,0.010291597
-0.08219361,0.4444912,0.005718896,-0.08219361,0.4444912,0.005718896
-0.08618886,0.44255137,0.0076792426,-0.08618886,0.44255137,0.0076792426
-0.0841975,0.44404247,-0.0004975879,-0.0841975,0.44404247,-0.0004975879
-0.0888564,0.44171932,0.0023383086,-0.0888564,0.44171932,0.0023383086
-0.084588066,0.4400428,-0.005875027,-0.084588066,0.4400428,-0.005875027
-0.089827485,0.43842316,-0.003303387,-0.089827485,0.43842316,-0.003303387
-0.071001925,0.40594846,0.024131762,-0.071001925,0.40594846,0.024131762
-0.07043636,0.40632153,0.017416991,-0.07043636,0.40632153,0.017416991
-0.084417716,0.4338256,-0.008595981,-0.084417716,0.4338256,-0.008595981
-0.090112135,0.43310007,-0.0065826345,-0.090112135,0.43310007,-0.0065826345
-0.08381383,0.42616013,-0.01033809,-0.08381383,0.42616013,-0.01033809
-0.089344606,0.42591316,-0.008137257,-0.089344606,0.42591316,-0.008137257
-0.08290302,0.41765416,-0.009599909,-0.08290302,0.41765416,-0.009599909
-0.08768668,0.4183747,-0.0075631626,-0.08768668,0.4183747,-0.0075631626
-0.0815712,0.4098975,-0.0066024438,-0.0815712,0.4098975,-0.0066024438
-0.08612917,0.41128325,-0.0047603636,-0.08612917,0.41128325,-0.0047603636
-0.0794915,0.40077886,-0.001856014,-0.0794915,0.40077886,-0.001856014
-0.08411484,0.40456182,7.5297845e-05,-0.08411484,0.40456182,7.5297845e-05
-0.08581925,0.43657455,-0.002403498,-0.08581925,0.43657455,-0.002403498
-0.0848423,0.43965182,0.0014277871,-0.0848423,0.43965182,0.0014277871
-0.0774664,0.4381726,-0.0024835288,-0.0774664,0.4381726,-0.0024835288
-0.083847426,0.44039363,0.006405637,-0.083847426,0.44039363,0.006405637
-0.074959405,0.42496043,0.0012594301,-0.074959405,0.42496043,0.0012594301
-0.073961645,0.42293587,0.0017547215,-0.073961645,0.42293587,0.0017547215
